case_id,customer_id
CC-2798,C03967
CC-2799,C11923
CC-2800,C06224
CC-2801,C12897
CC-2802,C12574
CC-2803,C13423
CC-2804,C00693
CC-2805,C04962
CC-2806,C12258
CC-2807,C06220
CC-2808,C02949
CC-2809,C08834
CC-2810,C13374
CC-2811,C03906
CC-2812,C10010
CC-2813,C07508
CC-2814,C02326
CC-2815,C11919
CC-2816,C08450
CC-2817,C08623
CC-2818,C01996
CC-2819,C04346
CC-2820,C13447
CC-2821,C05381
CC-2822,C09582
CC-2823,C03125
CC-2824,C10456
CC-2825,C03019
CC-2826,C11509
CC-2827,C07434
CC-2828,C01104
CC-2829,C01614
CC-2830,C09251
CC-2831,C01909
CC-2832,C06906
CC-2833,C04332
CC-2834,C09933
CC-2835,C03738
CC-2836,C06851
CC-2837,C05786
CC-2838,C04597
CC-2839,C04118
CC-2840,C10955
CC-2841,C03218
CC-2842,C06940
CC-2843,C08348
CC-2844,C08962
CC-2845,C08206
CC-2846,C11873
CC-2847,C08578
CC-2848,C12044
CC-2849,C00294
CC-2850,C09872
CC-2851,C08250
CC-2852,C07855
CC-2853,C01155
CC-2854,C07185
CC-2855,C12634
CC-2856,C01333
CC-2857,C02923
CC-2858,C00059
CC-2859,C12690
CC-2860,C07987
CC-2861,C00889
CC-2862,C06630
CC-2863,C09735
CC-2864,C01638
CC-2865,C00750
CC-2866,C05509
CC-2867,C06800
CC-2868,C04828
CC-2869,C02502
CC-2870,C02250
CC-2871,C00329
CC-2872,C06464
CC-2873,C02284
CC-2874,C07648
CC-2875,C01400
CC-2876,C00137
CC-2877,C03904
CC-2878,C05611
CC-2879,C01755
CC-2880,C00149
CC-2881,C11844
CC-2882,C06682
CC-2883,C05307
CC-2884,C10599
CC-2885,C10010
CC-2886,C13147
CC-2887,C11309
CC-2888,C04146
CC-2889,C03992
CC-2890,C11444
CC-2891,C02639
CC-2892,C00728
CC-2893,C04361
CC-2894,C06208
CC-2895,C11388
CC-2896,C04248
CC-2897,C12982
CC-2898,C10837
CC-2899,C04744
CC-2900,C04046
CC-2901,C12598
CC-2902,C04450
CC-2903,C04965
CC-2904,C07347
CC-2905,C02181
CC-2906,C08482
CC-2907,C09231
CC-2908,C11642
CC-2909,C04004
CC-2910,C12897
CC-2911,C06514
CC-2912,C06167
CC-2913,C00337
CC-2914,C00978
CC-2915,C09241
CC-2916,C11539
CC-2917,C12785
CC-2918,C12267
CC-2919,C06962
CC-2920,C06130
CC-2921,C12111
CC-2922,C13372
CC-2923,C00088
CC-2924,C11464
CC-2925,C03630
CC-2926,C09666
CC-2927,C09800
CC-2928,C08962
CC-2929,C11348
CC-2930,C06929
CC-2931,C04386
CC-2932,C03575
CC-2933,C08841
CC-2934,C09791
CC-2935,C08623
CC-2936,C11937
CC-2937,C01138
CC-2938,C05942
CC-2939,C02393
CC-2940,C04108
CC-2941,C05127
CC-2942,C04105
CC-2943,C06855
CC-2944,C06075
CC-2945,C11000
CC-2946,C11227
CC-2947,C02902
CC-2948,C06175
CC-2949,C05245
CC-2950,C05314
CC-2951,C02000
CC-2952,C02573
CC-2953,C13122
CC-2954,C02480
CC-2955,C03474
CC-2956,C12060
CC-2957,C05736
CC-2958,C13407
CC-2959,C10948
CC-2960,C10678
CC-2961,C11919
CC-2962,C09806
CC-2963,C01119
CC-2964,C12382
CC-2965,C11847
CC-2966,C12552
CC-2967,C11873
CC-2968,C04601
CC-2969,C00835
CC-2970,C03047
CC-2971,C09998
CC-2972,C00405
CC-2973,C02334
CC-2974,C11543
CC-2975,C03786
CC-2976,C08989
CC-2977,C07612
CC-2978,C08842
CC-2979,C01966
CC-2980,C07295
CC-2981,C12966
CC-2982,C04778
CC-2983,C02181
CC-2984,C11807
CC-2985,C06617
CC-2986,C09933
CC-2987,C13081
CC-2988,C04282
CC-2989,C07840
CC-2990,C05140
CC-2991,C12517
CC-2992,C06979
CC-2993,C12655
CC-2994,C04348
CC-2995,C02320
CC-2996,C01525
CC-2997,C02147
CC-2998,C03278
CC-2999,C03651
CC-3000,C10745
CC-3001,C07162
CC-3002,C03738
CC-3003,C03539
CC-3004,C12274
CC-3005,C08913
CC-3006,C08256
CC-3007,C02502
CC-3008,C07638
CC-3009,C07400
CC-3010,C00329
CC-3011,C04280
CC-3012,C11844
CC-3013,C08495
CC-3014,C11309
CC-3015,C01982
CC-3016,C04313
CC-3017,C00953
CC-3018,C05125
CC-3019,C12982
CC-3020,C06443
CC-3021,C09301
CC-3022,C09241
CC-3023,C06031
CC-3024,C03341
CC-3025,C12012
CC-3026,C03381
CC-3027,C02035
CC-3028,C02573
CC-3029,C09246
CC-3030,C07469
CC-3031,C08945
CC-3032,C07149
CC-3033,C08943
CC-3034,C12509
CC-3035,C09733
CC-3036,C05292
CC-3037,C07044
CC-3038,C02456
CC-3039,C11923
CC-3040,C06464
CC-3041,C10328
CC-3042,C01002
CC-3043,C03504
CC-3044,C04844
CC-3045,C01138
CC-3046,C12136
CC-3047,C05704
CC-3048,C00782
CC-3049,C13504
CC-3050,C09631
CC-3051,C00728
CC-3052,C02000
CC-3053,C12397
CC-3054,C09657
CC-3055,C01155
CC-3056,C08477
CC-3057,C01521
CC-3058,C00331
CC-3059,C12097
CC-3060,C13364
CC-3061,C07646
CC-3062,C07673
CC-3063,C12166
CC-3064,C04933
CC-3065,C01982
CC-3066,C00235
CC-3067,C00889
CC-3068,C00795
CC-3069,C07073
CC-3070,C02949
CC-3071,C05289
CC-3072,C06657
CC-3073,C10837
CC-3074,C09696
CC-3075,C04034
CC-3076,C12811
CC-3077,C04865
CC-3078,C04210
CC-3079,C13171
CC-3080,C09791
CC-3081,C09363
CC-3082,C03598
CC-3083,C11031
CC-3084,C12680
CC-3085,C02354
CC-3086,C13372
CC-3087,C05519
CC-3088,C05245
CC-3089,C06942
CC-3090,C10742
CC-3091,C02782
CC-3092,C02371
CC-3093,C00854
CC-3094,C01010
CC-3095,C05426
CC-3096,C12815
CC-3097,C01377
CC-3098,C02513
CC-3099,C11787
CC-3100,C06744
CC-3101,C08206
CC-3102,C06811
CC-3103,C10344
CC-3104,C10016
CC-3105,C07215
CC-3106,C05572
CC-3107,C12966
CC-3108,C11522
CC-3109,C07614
CC-3110,C07981
CC-3111,C06630
CC-3112,C07925
CC-3113,C06962
CC-3114,C01864
CC-3115,C02181
CC-3116,C00693
CC-3117,C03019
CC-3118,C09902
CC-3119,C11597
CC-3120,C02545
CC-3121,C04828
CC-3122,C04172
CC-3123,C04597
CC-3124,C04588
CC-3125,C06362
CC-3126,C12028
CC-3127,C03278
CC-3128,C02809
CC-3129,C03351
CC-3130,C02195
CC-3131,C00728
CC-3132,C04108
CC-3133,C12942
CC-3134,C05307
CC-3135,C13227
CC-3136,C09933
CC-3137,C07508
CC-3138,C02250
CC-3139,C04034
CC-3140,C13081
CC-3141,C11201
CC-3142,C13407
CC-3143,C07571
CC-3144,C12111
CC-3145,C03341
CC-3146,C11388
CC-3147,C11464
CC-3148,C11859
CC-3149,C09657
CC-3150,C00750
CC-3151,C06855
CC-3152,C05786
CC-3153,C12144
CC-3154,C07518
CC-3155,C09241
CC-3156,C03975
CC-3157,C11444
CC-3158,C08281
CC-3159,C06464
CC-3160,C07073
CC-3161,C05243
CC-3162,C02716
CC-3163,C09848
CC-3164,C01109
CC-3165,C11919
CC-3166,C01333
CC-3167,C09301
CC-3168,C05276
CC-3169,C11682
CC-3170,C07648
CC-3171,C05212
CC-3172,C11847
CC-3173,C05678
CC-3174,C06744
CC-3175,C00952
CC-3176,C11958
CC-3177,C11227
CC-3178,C03095
CC-3179,C09735
CC-3180,C05690
CC-3181,C07638
CC-3182,C09443
CC-3183,C03218
CC-3184,C03060
CC-3185,C10852
CC-3186,C00889
CC-3187,C01010
CC-3188,C11309
CC-3189,C01155
CC-3190,C00978
CC-3191,C01116
CC-3192,C09394
CC-3193,C03277
CC-3194,C13060
CC-3195,C03856
CC-3196,C09438
CC-3197,C07612
CC-3198,C01525
CC-3199,C04434
CC-3200,C05382
CC-3201,C10837
CC-3202,C03685
CC-3203,C10507
CC-3204,C13012
CC-3205,C06940
CC-3206,C11923
CC-3207,C13440
CC-3208,C07149
CC-3209,C11844
CC-3210,C12230
CC-3211,C07356
CC-3212,C07867
CC-3213,C05560
CC-3214,C06437
CC-3215,C01070
CC-3216,C07671
CC-3217,C13414
CC-3218,C11005
CC-3219,C03738
CC-3220,C08494
CC-3221,C05031
CC-3222,C08206
CC-3223,C01812
CC-3224,C08450
CC-3225,C02089
CC-3226,C01119
CC-3227,C08831
CC-3228,C02231
CC-3229,C12258
CC-3230,C06821
CC-3231,C05141
CC-3232,C12626
CC-3233,C12144
CC-3234,C01966
CC-3235,C08466
CC-3236,C04965
CC-3237,C06663
CC-3238,C09791
CC-3239,C08710
CC-3240,C00163
CC-3241,C09363
CC-3242,C08842
CC-3243,C11475
CC-3244,C12409
CC-3245,C08297
CC-3246,C01347
CC-3247,C08528
CC-3248,C12900
CC-3249,C11413
CC-3250,C02147
CC-3251,C04034
CC-3252,C07855
CC-3253,C13081
CC-3254,C13036
CC-3255,C12865
CC-3256,C06630
CC-3257,C00952
CC-3258,C05704
CC-3259,C11543
CC-3260,C03151
CC-3261,C06059
CC-3262,C10760
CC-3263,C11053
CC-3264,C12296
CC-3265,C04873
CC-3266,C10010
CC-3267,C13140
CC-3268,C11496
CC-3269,C01799
CC-3270,C08943
CC-3271,C00294
CC-3272,C03778
CC-3273,C04618
CC-3274,C11704
CC-3275,C11427
CC-3276,C11522
CC-3277,C13447
CC-3278,C00849
CC-3279,C10831
CC-3280,C13328
CC-3281,C11037
CC-3282,C08495
CC-3283,C08597
CC-3284,C02716
CC-3285,C09657
CC-3286,C12982
CC-3287,C10127
CC-3288,C05381
CC-3289,C09274
CC-3290,C08918
CC-3291,C02250
CC-3292,C12036
CC-3293,C13372
CC-3294,C03786
CC-3295,C04299
CC-3296,C01672
CC-3297,C09241
CC-3298,C06947
CC-3299,C09301
CC-3300,C00051
CC-3301,C03864
CC-3302,C10736
CC-3303,C11414
CC-3304,C08945
CC-3305,C07149
CC-3306,C04881
CC-3307,C06962
CC-3308,C07761
CC-3309,C02000
CC-3310,C03047
CC-3311,C13389
CC-3312,C11464
CC-3313,C07185
CC-3314,C07840
CC-3315,C06437
CC-3316,C03561
CC-3317,C11919
CC-3318,C06059
CC-3319,C06224
CC-3320,C07648
CC-3321,C02018
CC-3322,C00889
CC-3323,C09471
CC-3324,C12061
CC-3325,C00820
CC-3326,C04551
CC-3327,C08623
CC-3328,C01982
CC-3329,C07027
CC-3330,C07102
CC-3331,C09800
CC-3332,C12136
CC-3333,C11201
CC-3334,C06096
CC-3335,C03278
CC-3336,C10837
CC-3337,C03066
CC-3338,C01618
CC-3339,C12966
CC-3340,C05996
CC-3341,C12680
CC-3342,C11513
CC-3343,C07220
CC-3344,C09680
CC-3345,C02084
CC-3346,C12012
CC-3347,C11597
CC-3348,C05125
CC-3349,C12397
CC-3350,C07367
CC-3351,C13407
CC-3352,C13081
CC-3353,C09246
CC-3354,C03871
CC-3355,C11000
CC-3356,C11595
CC-3357,C09251
CC-3358,C04597
CC-3359,C07171
CC-3360,C01154
CC-3361,C09249
CC-3362,C01388
CC-3363,C12991
CC-3364,C05530
CC-3365,C08918
CC-3366,C08737
CC-3367,C11496
CC-3368,C10170
CC-3369,C10459
CC-3370,C12166
CC-3371,C07513
CC-3372,C03218
CC-3373,C12942
CC-3374,C02513
CC-3375,C05690
CC-3376,C09742
CC-3377,C02573
CC-3378,C08842
CC-3379,C11609
CC-3380,C04352
CC-3381,C10390
CC-3382,C05289
CC-3383,C10760
CC-3384,C03999
CC-3385,C05807
CC-3386,C06988
CC-3387,C04157
CC-3388,C08831
CC-3389,C09301
CC-3390,C10955
CC-3391,C11965
CC-3392,C13372
CC-3393,C09791
CC-3394,C02063
CC-3395,C01377
CC-3396,C01755
CC-3397,C13364
CC-3398,C07606
CC-3399,C07646
CC-3400,C06067
CC-3401,C12084
CC-3402,C06947
CC-3403,C12525
CC-3404,C13447
CC-3405,C11709
CC-3406,C13456
CC-3407,C03470
CC-3408,C06494
CC-3409,C00594
CC-3410,C03777
CC-3411,C10890
CC-3412,C07741
CC-3413,C11388
CC-3414,C02309
CC-3415,C00294
CC-3416,C06744
CC-3417,C12984
CC-3418,C02949
CC-3419,C04108
CC-3420,C05942
CC-3421,C08972
CC-3422,C13171
CC-3423,C08466
CC-3424,C03422
CC-3425,C13227
CC-3426,C11844
CC-3427,C02136
CC-3428,C01638
CC-3429,C00952
CC-3430,C10137
CC-3431,C06906
CC-3432,C11847
CC-3433,C10507
CC-3434,C01155
CC-3435,C08198
CC-3436,C05704
CC-3437,C09981
CC-3438,C03047
CC-3439,C09933
CC-3440,C04034
CC-3441,C09471
CC-3442,C12111
CC-3443,C04258
CC-3444,C07901
CC-3445,C04759
CC-3446,C00938
CC-3447,C06962
CC-3448,C11388
CC-3449,C02250
CC-3450,C06630
CC-3451,C11031
CC-3452,C02715
CC-3453,C09799
CC-3454,C02231
CC-3455,C11398
CC-3456,C13354
CC-3457,C04844
CC-3458,C07867
CC-3459,C13389
CC-3460,C13349
CC-3461,C12509
CC-3462,C13081
CC-3463,C11005
CC-3464,C00889
CC-3465,C11847
CC-3466,C05560
CC-3467,C07518
CC-3468,C10553
CC-3469,C11522
CC-3470,C00750
CC-3471,C06988
CC-3472,C01109
CC-3473,C05245
CC-3474,C00728
CC-3475,C10045
CC-3476,C01982
CC-3477,C01910
CC-3478,C11642
CC-3479,C10149
CC-3480,C08256
CC-3481,C10757
CC-3482,C04125
CC-3483,C07981
CC-3484,C08044
CC-3485,C00930
CC-3486,C05686
CC-3487,C04965
CC-3488,C13414
CC-3489,C11000
CC-3490,C12984
CC-3491,C07562
CC-3492,C01562
CC-3493,C04185
CC-3494,C04046
CC-3495,C02796
CC-3496,C02502
CC-3497,C02456
CC-3498,C01439
CC-3499,C07648
CC-3500,C08897
CC-3501,C05704
CC-3502,C08483
CC-3503,C08391
CC-3504,C11294
CC-3505,C07612
CC-3506,C12330
CC-3507,C06605
CC-3508,C03676
CC-3509,C09573
CC-3510,C06940
CC-3511,C11309
CC-3512,C06835
CC-3513,C04565
CC-3514,C08989
CC-3515,C04865
CC-3516,C05585
CC-3517,C12966
CC-3518,C04285
CC-3519,C10644
CC-3520,C11464
CC-3521,C03197
CC-3522,C09354
CC-3523,C02897
CC-3524,C07855
CC-3525,C09491
CC-3526,C12707
CC-3527,C11436
CC-3528,C07212
CC-3529,C11201
CC-3530,C05530
CC-3531,C03405
CC-3532,C09791
CC-3533,C09146
CC-3534,C12991
CC-3535,C03685
CC-3536,C10084
CC-3537,C02354
CC-3538,C13440
CC-3539,C09350
CC-3540,C10906
CC-3541,C03613
CC-3542,C11464
CC-3543,C01116
CC-3544,C09533
CC-3545,C00559
CC-3546,C11122
CC-3547,C11014
CC-3548,C07867
CC-3549,C03738
CC-3550,C13447
CC-3551,C11509
CC-3552,C06962
CC-3553,C05031
CC-3554,C03474
CC-3555,C11597
CC-3556,C12942
CC-3557,C02592
CC-3558,C03786
CC-3559,C05996
CC-3560,C04865
CC-3561,C01618
CC-3562,C11919
CC-3563,C09666
CC-3564,C02147
CC-3565,C11539
CC-3566,C13171
CC-3567,C07858
CC-3568,C02023
CC-3569,C02883
CC-3570,C06059
CC-3571,C01521
CC-3572,C02902
CC-3573,C02686
CC-3574,C06059
CC-3575,C11496
CC-3576,C06744
CC-3577,C10955
CC-3578,C13140
CC-3579,C00782
CC-3580,C10631
CC-3581,C09753
CC-3582,C09301
CC-3583,C07220
CC-3584,C09800
CC-3585,C11716
CC-3586,C06940
CC-3587,C12382
CC-3588,C07919
CC-3589,C07741
CC-3590,C13034
CC-3591,C12454
CC-3592,C11522
CC-3593,C12989
CC-3594,C11847
CC-3595,C09241
CC-3596,C08841
CC-3597,C04597
CC-3598,C09663
CC-3599,C03676
CC-3600,C09612
CC-3601,C11543
CC-3602,C00722
CC-3603,C02515
CC-3604,C01109
CC-3605,C00777
CC-3606,C07648
CC-3607,C00854
CC-3608,C08281
CC-3609,C02949
CC-3610,C11642
CC-3611,C12258
CC-3612,C13160
CC-3613,C12525
CC-3614,C05378
CC-3615,C04196
CC-3616,C11198
CC-3617,C09246
CC-3618,C05125
CC-3619,C04679
CC-3620,C00777
CC-3621,C03872
CC-3622,C08374
CC-3623,C04108
CC-3624,C03684
CC-3625,C02804
CC-3626,C08391
CC-3627,C10507
CC-3628,C13541
CC-3629,C01875
CC-3630,C13328
CC-3631,C11965
CC-3632,C09657
CC-3633,C10114
CC-3634,C02354
CC-3635,C12501
CC-3636,C09146
CC-3637,C11249
CC-3638,C03218
CC-3639,C04185
CC-3640,C13402
CC-3641,C04267
CC-3642,C07855
CC-3643,C02545
CC-3644,C04034
CC-3645,C05786
CC-3646,C02285
CC-3647,C11787
CC-3648,C11852
CC-3649,C12397
CC-3650,C13290
CC-3651,C02231
CC-3652,C01196
CC-3653,C05381
CC-3654,C04776
CC-3655,C12094
CC-3656,C10086
CC-3657,C06988
CC-3658,C06050
CC-3659,C02902
CC-3660,C13372
CC-3661,C11790
CC-3662,C03019
CC-3663,C07925
CC-3664,C06031
CC-3665,C02854
CC-3666,C03278
CC-3667,C12012
CC-3668,C11381
CC-3669,C09666
CC-3670,C10383
CC-3671,C12007
CC-3672,C01119
CC-3673,C12966
CC-3674,C03685
CC-3675,C01333
CC-3676,C01332
CC-3677,C05585
CC-3678,C06437
CC-3679,C09040
CC-3680,C06855
CC-3681,C02480
CC-3682,C08623
CC-3683,C12987
CC-3684,C01138
CC-3685,C10837
CC-3686,C05240
CC-3687,C10295
CC-3688,C05704
CC-3689,C02458
CC-3690,C11227
CC-3691,C10986
CC-3692,C09742
CC-3693,C06443
CC-3694,C12092
CC-3695,C03047
CC-3696,C04108
CC-3697,C06379
CC-3698,C13025
CC-3699,C05705
CC-3700,C07394
CC-3701,C01109
CC-3702,C09981
CC-3703,C07879
CC-3704,C07073
CC-3705,C08918
CC-3706,C03040
CC-3707,C13403
CC-3708,C04061
CC-3709,C05610
CC-3710,C02897
CC-3711,C09363
CC-3712,C08450
CC-3713,C06464
CC-3714,C13147
CC-3715,C08842
CC-3716,C02502
CC-3717,C12942
CC-3718,C00952
CC-3719,C11929
CC-3720,C00294
CC-3721,C00820
CC-3722,C02231
CC-3723,C05039
CC-3724,C12166
CC-3725,C11539
CC-3726,C13036
CC-3727,C08206
CC-3728,C13171
CC-3729,C10713
CC-3730,C06835
CC-3731,C08483
CC-3732,C09241
CC-3733,C07741
CC-3734,C03095
CC-3735,C04571
CC-3736,C12846
CC-3737,C12525
CC-3738,C00728
CC-3739,C11597
CC-3740,C01155
CC-3741,C04034
CC-3742,C03575
CC-3743,C00854
CC-3744,C05245
CC-3745,C10585
CC-3746,C05423
CC-3747,C02000
CC-3748,C12267
CC-3749,C08962
CC-3750,C00889
CC-3751,C04870
CC-3752,C01116
CC-3753,C07840
CC-3754,C07612
CC-3755,C06063
CC-3756,C11000
CC-3757,C07185
CC-3758,C06598
CC-3759,C04170
CC-3760,C11919
CC-3761,C07671
CC-3762,C09274
CC-3763,C00849
CC-3764,C11847
CC-3765,C06224
CC-3766,C06988
CC-3767,C01525
CC-3768,C13364
CC-3769,C02320
CC-3770,C11065
CC-3771,C04965
CC-3772,C10780
CC-3773,C09249
CC-3774,C06940
CC-3775,C11143
CC-3776,C08595
CC-3777,C08635
CC-3778,C08106
CC-3779,C10837
CC-3780,C09280
CC-3781,C10328
CC-3782,C00655
CC-3783,C07562
CC-3784,C05378
CC-3785,C07204
CC-3786,C09998
CC-3787,C02502
CC-3788,C12028
CC-3789,C03043
CC-3790,C05559
CC-3791,C04125
CC-3792,C11844
CC-3793,C07212
CC-3794,C07470
CC-3795,C07518
CC-3796,C04597
CC-3797,C11319
CC-3798,C04037
CC-3799,C08925
CC-3800,C03019
CC-3801,C11513
CC-3802,C09325
CC-3803,C04398
CC-3804,C05689
CC-3805,C12796
CC-3806,C07508
CC-3807,C08489
CC-3808,C00440
CC-3809,C06962
CC-3810,C01521
CC-3811,C03405
CC-3812,C12961
CC-3813,C11337
CC-3814,C06663
CC-3815,C08842
CC-3816,C13447
CC-3817,C08346
CC-3818,C09666
CC-3819,C01290
CC-3820,C06362
CC-3821,C09933
CC-3822,C09025
CC-3823,C10507
CC-3824,C07729
CC-3825,C05566
CC-3826,C05192
CC-3827,C11509
CC-3828,C08557
CC-3829,C01109
CC-3830,C06578
CC-3831,C07118
CC-3832,C11952
CC-3833,C11000
CC-3834,C04889
CC-3835,C09719
CC-3836,C02716
CC-3837,C06657
CC-3838,C11522
CC-3839,C12897
CC-3840,C03685
CC-3841,C01099
CC-3842,C02250
CC-3843,C04942
CC-3844,C07855
CC-3845,C11413
CC-3846,C09365
CC-3847,C05031
CC-3848,C06940
CC-3849,C00426
CC-3850,C05530
CC-3851,C12163
CC-3852,C01966
CC-3853,C08290
CC-3854,C05996
CC-3855,C05381
CC-3856,C11309
CC-3857,C03786
CC-3858,C00235
CC-3859,C06630
CC-3860,C07204
CC-3861,C09354
CC-3862,C06582
CC-3863,C01155
CC-3864,C00978
CC-3865,C05125
CC-3866,C02554
CC-3867,C13372
CC-3868,C07212
CC-3869,C10715
CC-3870,C00004
CC-3871,C06744
CC-3872,C11539
CC-3873,C08962
CC-3874,C08465
CC-3875,C11464
CC-3876,C00583
CC-3877,C01782
CC-3878,C04108
CC-3879,C07210
CC-3880,C00450
CC-3881,C10127
CC-3882,C11871
CC-3883,C09165
CC-3884,C08918
CC-3885,C10010
CC-3886,C03042
CC-3887,C05383
CC-3888,C09820
CC-3889,C07134
CC-3890,C02458
CC-3891,C08766
CC-3892,C13058
CC-3893,C09353
CC-3894,C03474
CC-3895,C05704
CC-3896,C02475
CC-3897,C08489
CC-3898,C13147
CC-3899,C02354
CC-3900,C08206
CC-3901,C10270
CC-3902,C13414
CC-3903,C08483
CC-3904,C06464
CC-3905,C11923
CC-3906,C11702
CC-3907,C03060
CC-3908,C02975
CC-3909,C03278
CC-3910,C00129
CC-3911,C07867
CC-3912,C07171
CC-3913,C10016
CC-3914,C12094
CC-3915,C09274
CC-3916,C11000
CC-3917,C02914
CC-3918,C07729
CC-3919,C07562
CC-3920,C04386
CC-3921,C09657
CC-3922,C11595
CC-3923,C11987
CC-3924,C09289
CC-3925,C04965
CC-3926,C02472
CC-3927,C03108
CC-3928,C13171
CC-3929,C01525
CC-3930,C09586
CC-3931,C06428
CC-3932,C08391
CC-3933,C08962
CC-3934,C13407
CC-3935,C03738
CC-3936,C12166
CC-3937,C10137
CC-3938,C11496
CC-3939,C02716
CC-3940,C06224
CC-3941,C09251
CC-3942,C02502
CC-3943,C10935
CC-3944,C00728
CC-3945,C13355
CC-3946,C12397
CC-3947,C02000
CC-3948,C07118
CC-3949,C03528
CC-3950,C12084
CC-3951,C05039
CC-3952,C09456
CC-3953,C02231
CC-3954,C09280
CC-3955,C09791
CC-3956,C05664
CC-3957,C11065
CC-3958,C00259
CC-3959,C05690
CC-3960,C05678
CC-3961,C04034
CC-3962,C03218
CC-3963,C05772
CC-3964,C08305
CC-3965,C07513
CC-3966,C05362
CC-3967,C01002
CC-3968,C02147
CC-3969,C08269
CC-3970,C09673
CC-3971,C07944
CC-3972,C12191
CC-3973,C04257
CC-3974,C05240
CC-3975,C02745
CC-3976,C12796
CC-3977,C11919
CC-3978,C08458
CC-3979,C01521
CC-3980,C11787
CC-3981,C00952
CC-3982,C01982
CC-3983,C09149
CC-3984,C06744
CC-3985,C04311
CC-3986,C09044
CC-3987,C06962
CC-3988,C06059
CC-3989,C12982
CC-3990,C01983
CC-3991,C08999
CC-3992,C12885
CC-3993,C12670
CC-3994,C12036
CC-3995,C07256
CC-3996,C13236
CC-3997,C08148
CC-3998,C06031
CC-3999,C00294
CC-4000,C08336
CC-4001,C01618
CC-4002,C06299
CC-4003,C02949
CC-4004,C10614
CC-4005,C02250
CC-4006,C02181
CC-4007,C04346
CC-4008,C13372
CC-4009,C08628
CC-4010,C02753
CC-4011,C00466
CC-4012,C09471
CC-4013,C06706
CC-4014,C06929
CC-4015,C07265
CC-4016,C11230
CC-4017,C08945
CC-4018,C12007
CC-4019,C01321
CC-4020,C02170
CC-4021,C06740
CC-4022,C01996
CC-4023,C09363
CC-4024,C07185
CC-4025,C04743
CC-4026,C03019
CC-4027,C11468
CC-4028,C01119
CC-4029,C05307
CC-4030,C13407
CC-4031,C03474
CC-4032,C03040
CC-4033,C06988
CC-4034,C07508
CC-4035,C08755
CC-4036,C09657
CC-4037,C01413
CC-4038,C01116
CC-4039,C11213
CC-4040,C11309
CC-4041,C06437
CC-4042,C02559
CC-4043,C09064
CC-4044,C12987
CC-4045,C09800
CC-4046,C01996
CC-4047,C10955
CC-4048,C02955
CC-4049,C09663
CC-4050,C05423
CC-4051,C13227
CC-4052,C09241
CC-4053,C00854
CC-4054,C11092
CC-4055,C02321
CC-4056,C12835
CC-4057,C04352
CC-4058,C04597
CC-4059,C09301
CC-4060,C03517
CC-4061,C04125
CC-4062,C11844
CC-4063,C04844
CC-4064,C11496
CC-4065,C05031
CC-4066,C00750
CC-4067,C10127
CC-4068,C06835
CC-4069,C12517
CC-4070,C02354
CC-4071,C05292
CC-4072,C11597
CC-4073,C11008
CC-4074,C07646
CC-4075,C07855
CC-4076,C07518
CC-4077,C12525
CC-4078,C12785
CC-4079,C01755
CC-4080,C07841
CC-4081,C11304
CC-4082,C09939
CC-4083,C11847
CC-4084,C05081
CC-4085,C04108
CC-4086,C13269
CC-4087,C09174
CC-4088,C03040
CC-4089,C12028
CC-4090,C07648
CC-4091,C04828
CC-4092,C09791
CC-4093,C04361
CC-4094,C10585
CC-4095,C09154
CC-4096,C13005
CC-4097,C02502
CC-4098,C00978
CC-4099,C11509
CC-4100,C07562
CC-4101,C02716
CC-4102,C08635
CC-4103,C03829
CC-4104,C02949
CC-4105,C01782
CC-4106,C08250
CC-4107,C13269
CC-4108,C07883
CC-4109,C03095
CC-4110,C07523
CC-4111,C04812
CC-4112,C04965
CC-4113,C04248
CC-4114,C10879
CC-4115,C11709
CC-4116,C08450
CC-4117,C08915
CC-4118,C06403
CC-4119,C02147
CC-4120,C04034
CC-4121,C03125
CC-4122,C04537
CC-4123,C05690
CC-4124,C02838
CC-4125,C07981
CC-4126,C02181
CC-4127,C00889
CC-4128,C00779
CC-4129,C01977
CC-4130,C13389
CC-4131,C02910
CC-4132,C06224
CC-4133,C07356
CC-4134,C04597
CC-4135,C09363
CC-4136,C11987
CC-4137,C07171
CC-4138,C07212
CC-4139,C12982
CC-4140,C07925
CC-4141,C05330
CC-4142,C00426
CC-4143,C01154
CC-4144,C10344
CC-4145,C00228
CC-4146,C02250
CC-4147,C07204
CC-4148,C03685
CC-4149,C05736
CC-4150,C06940
CC-4151,C12680
CC-4152,C05330
CC-4153,C02575
CC-4154,C12644
CC-4155,C12028
CC-4156,C08962
CC-4157,C01040
CC-4158,C01128
CC-4159,C13527
CC-4160,C11891
CC-4161,C03070
CC-4162,C09918
CC-4163,C13171
CC-4164,C00773
CC-4165,C08578
CC-4166,C01525
CC-4167,C06464
CC-4168,C07858
CC-4169,C06947
CC-4170,C11000
CC-4171,C03786
CC-4172,C11670
CC-4173,C02515
CC-4174,C05942
CC-4175,C12942
CC-4176,C11522
CC-4177,C10837
CC-4178,C12111
CC-4179,C00728
CC-4180,C05115
CC-4181,C06744
CC-4182,C09742
CC-4183,C00329
CC-4184,C03341
CC-4185,C08662
CC-4186,C11595
CC-4187,C11041
CC-4188,C06168
CC-4189,C07562
CC-4190,C08466
CC-4191,C08256
CC-4192,C02545
CC-4193,C12987
CC-4194,C03218
CC-4195,C06630
CC-4196,C09933
