TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_12,id_13,id_14,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3317471,-5.0,85717.0,,,0.0,0.0,NotFound,33.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3321720,-5.0,61365.0,0.0,0.0,0.0,0.0,NotFound,33.0,-420.0,Android 7.0,chrome 64.0 for android,24.0,2560x1440,match_status:2,T,F,T,F,mobile,XT1585 Build/NCK25.118-10.5
3340846,-5.0,99073.0,0.0,0.0,0.0,0.0,NotFound,33.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3321651,-35.0,103622.0,,,,,NotFound,62.0,,,chrome 63.0,,,,F,F,F,F,desktop,Windows
3321721,-5.0,263854.0,,,0.0,-12.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3337539,-5.0,332650.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,GT-I9060M Build/KTU84P
3333719,-5.0,483454.0,,,0.0,-6.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3321735,-5.0,189892.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K530 Build/MMB29M
3337595,-45.0,218588.0,,,10.0,-29.0,NotFound,33.0,,,samsung browser 6.2,,,,F,F,T,F,mobile,moto x4 Build/OPW27.57-40
3321798,-20.0,234967.0,,,5.0,-22.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3325864,-5.0,379301.0,0.0,0.0,-6.0,-23.0,NotFound,33.0,,,chrome 52.0 for android,,,,F,F,T,F,mobile,LG-X165g Build/LRX21M
3325896,-5.0,464558.0,0.0,0.0,-6.0,-23.0,NotFound,33.0,,,chrome 52.0 for android,,,,F,F,T,F,mobile,LG-X165g Build/LRX21M
3333833,-5.0,317977.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3325915,-5.0,184010.0,0.0,0.0,-6.0,-23.0,NotFound,33.0,,,chrome 52.0 for android,,,,F,F,T,F,mobile,LG-X165g Build/LRX21M
3325961,-10.0,220530.0,0.0,0.0,-7.0,-23.0,NotFound,33.0,,,chrome 52.0 for android,,,,F,F,T,F,mobile,LG-X165g Build/LRX21M
3333778,-5.0,227028.0,0.0,0.0,5.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,8050G Build/LMY47I
3333861,-10.0,210585.0,0.0,0.0,0.0,-47.0,NotFound,33.0,,,chrome 62.0 for android,,,,F,F,T,F,mobile,4013M Build/KOT49H
3317537,-100.0,765030.0,,,-1.0,-23.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3326002,-10.0,206691.0,0.0,0.0,-6.0,-23.0,NotFound,33.0,,,chrome 52.0 for android,,,,F,F,T,F,mobile,LG-X165g Build/LRX21M
3337660,-5.0,364494.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3333802,-100.0,845059.0,0.0,0.0,1.0,-23.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3341105,0.0,19898.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_10_5,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3317611,-100.0,233860.0,0.0,0.0,1.0,-23.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3333843,-10.0,470069.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 62.0 for android,,,,F,F,T,F,mobile,4013M Build/KOT49H
3333905,-10.0,560980.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 62.0 for android,,,,F,F,T,F,mobile,4013M Build/KOT49H
3337717,-5.0,148853.0,1.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3337695,-5.0,60236.0,1.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3333920,-5.0,64956.0,1.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3333937,-10.0,51864.0,1.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3341068,-20.0,440906.0,,,-6.0,-19.0,NotFound,33.0,,,chrome generic,,,,F,F,T,F,desktop,Moto E (4) Build/NMA26.42-69
3321865,-20.0,613553.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LGMS428
3333906,-5.0,68541.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3321879,-5.0,175592.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3321950,-5.0,85150.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3337724,-5.0,30278.0,,,3.0,-11.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3333957,-5.0,135170.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3330099,-5.0,539728.0,,,-1.0,-100.0,NotFound,33.0,,,samsung browser 6.2,,,,F,F,T,F,mobile,SAMSUNG SM-G935F Build/NRD90M
3326096,-5.0,284901.0,0.0,0.0,8.0,-23.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G935F Build/MMB29K
3326055,-20.0,280773.0,,,4.0,-33.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3326075,-5.0,1840.0,0.0,0.0,0.0,0.0,Found,52.0,-300.0,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3321971,-15.0,,,,,,NotFound,14.0,,,,,,,,,,,,
3333969,-5.0,60316.0,,,0.0,0.0,NotFound,52.0,-300.0,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3337776,-5.0,96259.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3326118,-5.0,20856.0,,,18.0,-34.0,NotFound,33.0,-360.0,iOS 10.0.2,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3326119,-5.0,37478.0,0.0,0.0,18.0,-34.0,Found,33.0,-360.0,iOS 10.0.2,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3330148,0.0,3454.0,0.0,0.0,0.0,0.0,Found,,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3330204,-45.0,149227.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
3322072,-20.0,189819.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3322020,-5.0,184729.0,,,0.0,0.0,NotFound,33.0,,,samsung browser generic,,,,F,F,T,F,mobile,SAMSUNG SM-G950F Build/NRD90M
3326151,-5.0,466101.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3322067,-20.0,289498.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3322052,-20.0,232701.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3341220,-20.0,188925.0,,,0.0,-8.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3322089,-5.0,228850.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3341177,-5.0,435666.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H870 Build/NRD90U
3322037,-25.0,238774.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3322056,-5.0,22922.0,,,0.0,0.0,NotFound,52.0,-480.0,Windows 7,chrome 64.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
3326200,-15.0,,,,,,NotFound,14.0,,,,,,,,,,,,
3334109,-5.0,77227.0,,,,,NotFound,33.0,-420.0,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
3317785,-5.0,1858.0,0.0,0.0,14.0,-58.0,Found,55.0,-300.0,Linux,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,
3317811,0.0,1562.0,,,0.0,0.0,NotFound,,-300.0,Mac OS X 10_13_1,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3341292,-50.0,8399.0,,,,,NotFound,54.0,-300.0,Linux,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,
3341313,-5.0,137401.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPP25.137-93
3330311,-5.0,427504.0,0.0,0.0,-2.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3341299,-5.0,441545.0,,,9.0,-33.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3330304,-15.0,205214.0,0.0,0.0,-2.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3341290,-10.0,124905.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPP25.137-93
3330334,-5.0,235877.0,0.0,0.0,-2.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3330347,-10.0,302843.0,0.0,0.0,-2.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3330346,-35.0,120155.0,0.0,0.0,-2.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/NRD90U
3334164,-20.0,350766.0,0.0,0.0,0.0,-8.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3341306,-5.0,175150.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3322212,-5.0,668607.0,0.0,0.0,,,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,Turbo C5 Build/LMY47I
3341320,-5.0,166842.0,0.0,0.0,1.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J500M Build/LMY48B
3322206,-5.0,744869.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,Turbo C5 Build/LMY47I
3326300,0.0,49344.0,,,1.0,0.0,NotFound,,-480.0,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:2,T,F,T,T,mobile,iOS Device
3334203,-5.0,169724.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3326318,0.0,33381.0,0.0,0.0,1.0,0.0,Found,,-480.0,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:2,T,F,T,T,mobile,iOS Device
3338006,-5.0,323737.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3322262,-5.0,908706.0,,,0.0,0.0,NotFound,33.0,,,chrome 62.0 for android,,,,F,F,T,F,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3341370,-5.0,165293.0,0.0,0.0,4.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,XT1032 Build/LPBS23.13-56-2
3341372,-5.0,715742.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J500M Build/MMB29M
3326354,-25.0,376491.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J510MN Build/MMB29M
3338080,0.0,133159.0,,,0.0,0.0,NotFound,,-480.0,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3338085,-45.0,710819.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,CAM-L03 Build/HUAWEICAM-L03
3322323,-15.0,105250.0,,,,,NotFound,33.0,480.0,Mac OS X 10_12_6,chrome 55.0,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
3322340,-5.0,526445.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3318088,0.0,726.0,0.0,0.0,0.0,0.0,Found,,-300.0,Linux,chrome 64.0,24.0,2560x1440,match_status:2,T,F,T,T,desktop,
3338147,-5.0,190723.0,3.0,0.0,0.0,-4.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3322382,-5.0,231680.0,,,0.0,-1.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3322392,-5.0,169462.0,,,0.0,-20.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3330514,-5.0,222508.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3326481,-5.0,142240.0,,,1.0,0.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,,T,F,F,T,mobile,iOS Device
3330536,0.0,392365.0,,,0.0,-6.0,NotFound,,-360.0,iOS 11.2.2,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3318168,0.0,18046.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3322461,-20.0,204711.0,0.0,0.0,1.0,-100.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LGMS428
3318230,-5.0,77315.0,0.0,0.0,0.0,0.0,Found,52.0,-300.0,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3322505,-5.0,70595.0,,,0.0,0.0,NotFound,33.0,-300.0,Mac OS X 10_11_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
3322531,-5.0,29885.0,0.0,0.0,0.0,0.0,Found,33.0,-300.0,Mac OS X 10_11_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
3322464,-5.0,85862.0,0.0,0.0,0.0,0.0,Found,33.0,-300.0,Mac OS X 10_11_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
3326535,-5.0,298858.0,,,0.0,-19.0,NotFound,33.0,,,chrome 46.0 for android,,,,F,F,T,F,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3341546,-5.0,177804.0,,,0.0,-1.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3334423,-5.0,438902.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3322568,0.0,5029.0,0.0,0.0,7.0,-9.0,Found,,-300.0,iOS,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
3330627,0.0,10465.0,0.0,0.0,9.0,-9.0,Found,,-300.0,iOS,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
3322567,0.0,55226.0,,,2.0,0.0,NotFound,,-360.0,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3322546,-5.0,267497.0,,,-4.0,-29.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J120H Build/LMY47V
3334454,-5.0,37393.0,,,0.0,0.0,NotFound,33.0,-300.0,iOS 10.3.3,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3322607,-5.0,90493.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 10,chrome 64.0,24.0,1680x1050,match_status:1,T,F,T,F,desktop,Windows
3318330,-25.0,97515.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3338363,-5.0,198764.0,,,0.0,0.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
3318348,-5.0,1420.0,0.0,0.0,0.0,0.0,Found,52.0,-300.0,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3326693,-10.0,302609.0,,,0.0,-5.0,NotFound,33.0,,,chrome generic,,,,F,F,T,F,desktop,SAMSUNG
3341637,-10.0,150573.0,0.0,0.0,2.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,moto x4 Build/NPW26.83-42
3326747,0.0,77728.0,0.0,0.0,0.0,0.0,Found,,-300.0,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:1,T,F,T,T,mobile,iOS Device
3330715,-15.0,,,,,,NotFound,14.0,,,,,,,,,,,,
3330747,0.0,58979.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3318442,-10.0,419183.0,0.0,0.0,6.0,0.0,NotFound,33.0,,,samsung browser 6.2,,,,F,F,T,F,mobile,SAMSUNG
3326736,0.0,46771.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_13_2,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3341667,0.0,9671.0,,,0.0,-1.0,NotFound,41.0,-300.0,Mac OS X 10_7_5,chrome 49.0,24.0,1280x800,match_status:2,T,T,T,T,desktop,MacOS
3341701,-5.0,873917.0,,,1.0,0.0,NotFound,33.0,,,chrome 61.0 for android,,,,F,F,T,F,mobile,F3113 Build/33.3.A.1.97
3330825,-45.0,271219.0,,,6.0,-29.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,MHA-L09 Build/HUAWEIMHA-L09
3322755,-5.0,111591.0,,,0.0,0.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3318550,-5.0,178048.0,,,0.0,-7.0,NotFound,33.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3341741,0.0,18506.0,,,0.0,0.0,NotFound,,-360.0,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3341739,0.0,25404.0,0.0,0.0,0.0,0.0,Found,,-360.0,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3334655,-5.0,9968.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 10,edge 16.0,24.0,1600x900,match_status:1,T,F,T,T,desktop,Windows
3330924,-5.0,603021.0,,,0.0,-5.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,CRO-L03 Build/HUAWEICRO-L03
3338527,-20.0,326738.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3330849,-5.0,1260.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3338480,-5.0,282847.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J730GM Build/NRD90M
3330873,-25.0,316070.0,,,0.0,0.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3318604,-5.0,13989.0,,,0.0,0.0,NotFound,52.0,-480.0,Windows 7,firefox 58.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
3341901,-20.0,171564.0,,,25.0,-37.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3327023,-5.0,149828.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3331005,-5.0,60198.0,,,0.0,-5.0,NotFound,33.0,-300.0,Mac OS X 10_13_2,safari generic,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3338624,-5.0,12701.0,,,4.0,-12.0,NotFound,52.0,-360.0,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3327053,-10.0,106897.0,,,0.0,0.0,NotFound,33.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3327029,-20.0,211598.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3334757,-45.0,168891.0,0.0,0.0,12.0,-34.0,NotFound,33.0,-360.0,Android 7.0,chrome 64.0 for android,24.0,1920x1080,match_status:2,T,F,T,F,mobile,SM-G935T Build/NRD90M
3331043,-10.0,328913.0,,,0.0,0.0,NotFound,33.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3334763,-10.0,196352.0,,,4.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/NRD90M
3338675,-5.0,169459.0,0.0,0.0,1.0,-12.0,Found,52.0,-360.0,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3338677,-15.0,,,,,,NotFound,20.0,,,,,,,,,,,,
3338687,-5.0,608476.0,,,,,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3327065,-20.0,,,,,,NotFound,33.0,,,,,,match_status:2,F,F,F,F,,
3338686,-5.0,585140.0,,,0.0,0.0,NotFound,33.0,,,chrome 54.0 for android,,,,F,F,T,F,mobile,GT-I9060L Build/JDQ39
3338640,-5.0,225064.0,,,-5.0,-5.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3341930,-15.0,,,,,,NotFound,14.0,,,,,,,,,,,,
3323006,-25.0,311211.0,,,-4.0,-33.0,NotFound,33.0,-360.0,iOS 11.2.5,mobile safari generic,32.0,2436x1125,,T,F,T,F,mobile,iOS Device
3318810,-15.0,62874.0,,,3.0,-25.0,NotFound,52.0,,,firefox 56.0,,,,F,F,T,F,desktop,rv:56.0
3338683,-15.0,,,,,,NotFound,20.0,,,,,,,,,,,,
3338641,-5.0,125731.0,1.0,0.0,4.0,-11.0,NotFound,33.0,-300.0,Android 7.0,chrome 64.0 for android,24.0,,match_status:2,T,F,T,F,mobile,SM-G955U Build/NRD90M
3318821,-10.0,67682.0,0.0,0.0,2.0,-25.0,NotFound,52.0,,,firefox 56.0,,,,F,F,T,F,desktop,rv:56.0
3338770,-10.0,326645.0,,,0.0,-1.0,NotFound,52.0,,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3327108,-10.0,565648.0,,,4.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H650 Build/MRA58K
3318850,-20.0,298194.0,,,0.0,0.0,NotFound,33.0,,,safari generic,,,,F,F,F,F,desktop,
3323086,-15.0,,,,,,NotFound,14.0,,,,,,,,,,,,
3327220,-20.0,266063.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3341976,-5.0,537925.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3334877,-5.0,271207.0,,,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3342035,-20.0,201287.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3342028,-5.0,566188.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3323129,-10.0,217316.0,,,2.0,-6.0,NotFound,33.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3334971,-5.0,127573.0,0.0,0.0,4.0,-29.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K580 Build/MRA58K
3334990,-25.0,212376.0,,,3.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-T585
3338827,-10.0,119339.0,,,0.0,-11.0,NotFound,52.0,,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3323146,-80.0,169739.0,0.0,0.0,2.0,-6.0,NotFound,33.0,-300.0,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
3342070,-5.0,425396.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,7055A Build/KVT49L
3318882,-5.0,266014.0,0.0,0.0,2.0,-6.0,Found,33.0,-300.0,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
3335025,-10.0,245093.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3323114,-20.0,737390.0,,,0.0,0.0,NotFound,33.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3327307,-5.0,207893.0,0.0,0.0,,,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-H870 Build/NRD90U
3338790,-5.0,260895.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3323179,0.0,93112.0,,,0.0,0.0,NotFound,,-300.0,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
3342131,-25.0,335754.0,,,0.0,0.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3342149,-5.0,154264.0,0.0,0.0,0.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3342056,-5.0,161897.0,0.0,0.0,1.0,0.0,NotFound,33.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,7055A Build/KVT49L
3338788,-20.0,459937.0,,,0.0,0.0,NotFound,33.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3335077,0.0,13010.0,0.0,0.0,0.0,0.0,Found,,-300.0,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
3327369,-5.0,245258.0,,,0.0,-9.0,NotFound,33.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,F,mobile,iOS Device
